"","long","lat","order","piece","id","group"
"964",323463.391889096,346307.507641217,57,"1","11","11.1"
"965",323319.774793973,346366.580257505,58,"1","11","11.1"
"966",323235.34738846,346401.841707936,59,"1","11","11.1"
"967",323148.813675184,346433.797228154,60,"1","11","11.1"
"968",323121.117283999,346442.154429438,61,"1","11","11.1"
"969",323071.151127212,346457.231289917,62,"1","11","11.1"
"970",323003.533598897,346467.817757035,63,"1","11","11.1"
"971",322918.574004992,346475.875143266,64,"1","11","11.1"
"972",322875.063399717,346477.163628626,65,"1","11","11.1"
"973",322830.532588471,346475.168366372,66,"1","11","11.1"
"974",322786.178260185,346464.473858915,67,"1","11","11.1"
"975",322749.60899519,346445.236688291,68,"1","11","11.1"
"976",322713.039404228,346425.99984364,69,"1","11","11.1"
"977",322686.316819203,346403.7004254,70,"1","11","11.1"
"978",322656.466416476,346374.811003354,71,"1","11","11.1"
"979",322624.598436284,346338.266028509,72,"1","11","11.1"
"980",322581.908587205,346299.325720303,73,"1","11","11.1"
"981",322514.357474407,346253.352082456,74,"1","11","11.1"
"982",322509.110855993,346250.159210907,75,"1","11","11.1"
"983",322456.391728496,346218.075985886,76,"1","11","11.1"
"984",322447.782202388,346212.83635167,77,"1","11","11.1"
"985",322392.16222073,346168.193476146,78,"1","11","11.1"
"986",322355.903186003,346133.734908317,79,"1","11","11.1"
"987",322335.766693501,346108.306694731,80,"1","11","11.1"
"988",322313.811940888,346065.437581316,81,"1","11","11.1"
"989",322304.674777982,346033.707411614,82,"1","11","11.1"
"990",322298.909115369,345996.60741334,83,"1","11","11.1"
"991",322296.285476562,345974.685514411,84,"1","11","11.1"
"992",322291.450810904,345934.292998498,85,"1","11","11.1"
"993",322294.628517826,345775.360316615,86,"1","11","11.1"
"994",322283.173281596,345630.645496748,87,"1","11","11.1"
"995",322274.449835437,345553.240043699,88,"1","11","11.1"
"996",322271.204371876,345524.443290674,89,"1","11","11.1"
"997",322261.087506135,345443.002091907,90,"1","11","11.1"
"998",322256.696320842,345391.666419035,91,"1","11","11.1"
"999",322254.42902999,345365.163795245,92,"1","11","11.1"
"1000",322249.646085743,345310.909786991,93,"1","11","11.1"
"1001",322250.701716628,345259.129589588,94,"1","11","11.1"
"1002",322250.412301976,345215.56293698,95,"1","11","11.1"
"1003",322251.419653278,345166.136503398,96,"1","11","11.1"
"1004",322257.112022597,345117.983021921,97,"1","11","11.1"
"1005",322267.465922105,345072.278233628,98,"1","11","11.1"
"1006",322279.333519562,345010.122867792,99,"1","11","11.1"
"1007",322283.642933338,344996.960629523,100,"1","11","11.1"
"1008",322310.73258633,344914.222695406,101,"1","11","11.1"
"1009",322328.389827492,344856.893926313,102,"1","11","11.1"
"1010",322351.16366895,344779.655538232,103,"1","11","11.1"
"1011",322372.242212923,344721.343072884,104,"1","11","11.1"
"1012",322378.62318039,344703.689776256,105,"1","11","11.1"
"1013",322404.138427085,344621.860596261,106,"1","11","11.1"
"1014",322406.346599516,344614.779127753,107,"1","11","11.1"
"1015",322420.472053789,344557.378265076,108,"1","11","11.1"
"1016",322428.538430396,344527.707137667,109,"1","11","11.1"
"1017",322447.209590333,344459.028421081,110,"1","11","11.1"
"1018",322486.247673831,344335.029223906,111,"1","11","11.1"
"1019",322514.498908299,344220.227172193,112,"1","11","11.1"
"1020",322539.93935288,344127.737760762,113,"1","11","11.1"
"1021",322553.206999382,344083.22082017,114,"1","11","11.1"
"1022",322564.705235178,344044.640579901,115,"1","11","11.1"
"1023",322570.281421551,344025.929852764,116,"1","11","11.1"
"1024",322597.788886572,343947.610326208,117,"1","11","11.1"
"1025",322631.493763768,343854.111870113,118,"1","11","11.1"
"1026",322632.885013658,343851.076868931,119,"1","11","11.1"
"1027",322668.613536699,343773.124178694,120,"1","11","11.1"
"1028",322675.86707295,343757.298559246,121,"1","11","11.1"
"1029",322686.155212173,343726.866673713,122,"1","11","11.1"
"1030",322720.349804056,343625.723460858,123,"1","11","11.1"
"1031",322722.944575717,343618.047771418,124,"1","11","11.1"
"1032",322761.285284658,343503.12592501,125,"1","11","11.1"
"1033",322781.665015398,343462.401001605,126,"1","11","11.1"
"1034",322842.757267783,343340.320433253,127,"1","11","11.1"
"1035",322877.10604522,343279.942236153,128,"1","11","11.1"
"1036",322914.806773633,343213.671368427,129,"1","11","11.1"
"1037",323099.659996228,342942.886074155,130,"1","11","11.1"
"1038",323363.806066263,342555.947773412,131,"1","11","11.1"
"1039",323409.985390001,342488.301157869,132,"1","11","11.1"
"1040",323563.831934175,342317.833792857,133,"1","11","11.1"
"1041",323716.454147519,342148.722406014,134,"1","11","11.1"
"1042",323775.216180373,342083.611966486,135,"1","11","11.1"
"1043",323983.944775923,341852.333199612,136,"1","11","11.1"
"1044",324157.601953345,341659.914300413,137,"1","11","11.1"
"1045",324181.621799412,341632.970088961,138,"1","11","11.1"
"1046",324710.607343703,341039.578443291,139,"1","11","11.1"
"1047",324819.99915289,340920.833544153,140,"1","11","11.1"
"1048",325098.792911558,340618.202684025,141,"1","11","11.1"
"1049",325103.597313335,340614.319260197,142,"1","11","11.1"
"1050",325431.857356743,340348.98499505,143,"1","11","11.1"
"1051",325525.315505258,340273.442394561,144,"1","11","11.1"
"1052",325625.54779706,340196.630935024,145,"1","11","11.1"
"1053",325971.766994376,339931.310969755,146,"1","11","11.1"
"1054",326211.386982249,339696.681480731,147,"1","11","11.1"
"1055",326537.268225422,339509.938016421,148,"1","11","11.1"
"1056",326767.302843105,339347.134871782,149,"1","11","11.1"
"1057",326872.736861156,339165.175952889,150,"1","11","11.1"
"1058",326976.683499999,338943.297862579,151,"1","11","11.1"
"1059",326978.171888653,338940.121395635,152,"1","11","11.1"
"1060",327026.098125268,338743.796459803,153,"1","11","11.1"
"1061",327030.89404893,338513.951611593,154,"1","11","11.1"
"1062",327002.144165324,338274.529820959,155,"1","11","11.1"
"1063",326954.223143917,338121.299002548,156,"1","11","11.1"
"1064",326947.52280616,338113.838625451,157,"1","11","11.1"
"1065",326786.49435384,337934.547708707,158,"1","11","11.1"
"1066",326621.37676076,337814.350208836,159,"1","11","11.1"
"1067",326553.040760285,337745.651201742,160,"1","11","11.1"
"1068",326505.873964306,337698.280814531,161,"1","11","11.1"
"1069",326489.641397711,337679.641777677,162,"1","11","11.1"
"1070",326482.16367781,337669.966156907,163,"1","11","11.1"
"1071",326373.085604908,337490.214503319,164,"1","11","11.1"
"1072",326109.514909237,337049.674926337,165,"1","11","11.1"
"1073",325917.830152164,336499.002066696,166,"1","11","11.1"
"1074",325788.442597607,336163.809689569,167,"1","11","11.1"
"1075",325673.429555144,335996.2127044,168,"1","11","11.1"
"1076",325539.246157547,335886.076810834,169,"1","11","11.1"
"1077",325280.461573065,335814.246216356,170,"1","11","11.1"
"1078",325083.97680141,335751.993344484,171,"1","11","11.1"
"1079",324815.607179859,335689.739661838,172,"1","11","11.1"
"1080",324575.99098085,335684.9471775,173,"1","11","11.1"
"1081",324385.817203609,335701.253631567,174,"1","11","11.1"
"1082",324239.721115113,335722.180303186,175,"1","11","11.1"
"1083",323959.665812042,335761.60379902,176,"1","11","11.1"
"1084",323771.009956025,335803.621434765,177,"1","11","11.1"
"1085",323771.009956025,335803.621434765,1,"1","12","12.1"
"1086",323468.359241589,335871.028005585,2,"1","12","12.1"
"1087",323410.223449043,335869.87546611,3,"1","12","12.1"
"1088",323384.508713284,335869.371123804,4,"1","12","12.1"
"1089",323282.580187125,335859.512775975,5,"1","12","12.1"
"1090",323033.758326931,335805.295325123,6,"1","12","12.1"
"1091",322854.608797186,335744.421547198,7,"1","12","12.1"
"1092",322777.919155429,335711.161876207,8,"1","12","12.1"
"1093",322759.659266784,335703.24268962,9,"1","12","12.1"
"1094",322664.710273702,335628.048165494,10,"1","12","12.1"
"1095",322582.302589936,335534.949450384,11,"1","12","12.1"
"1096",322566.092579705,335491.505103862,12,"1","12","12.1"
"1097",322542.890674313,335429.320167497,13,"1","12","12.1"
"1098",322517.406392286,335263.75827373,14,"1","12","12.1"
"1099",322542.331757184,334865.327658238,15,"1","12","12.1"
"1100",322680.241548658,334293.977457927,16,"1","12","12.1"
"1101",322816.720953301,333809.5913626,17,"1","12","12.1"
"1102",322873.90052875,333532.697790733,18,"1","12","12.1"
"1103",322939.085016339,333217.040402068,19,"1","12","12.1"
"1104",322989.762079405,333058.626077805,20,"1","12","12.1"
"1105",323029.170111634,332935.438840202,21,"1","12","12.1"
"1106",323122.625484909,332643.301290878,22,"1","12","12.1"
"1107",323191.274038912,332467.261882115,23,"1","12","12.1"
"1108",323224.356516905,332382.426471709,24,"1","12","12.1"
"1109",323239.239663636,332252.837948411,25,"1","12","12.1"
"1110",323241.978089878,332209.808196315,26,"1","12","12.1"
"1111",323248.696509972,332104.242875061,27,"1","12","12.1"
"1112",323249.733323389,332087.94711947,28,"1","12","12.1"
"1113",323249.733323389,332087.94711947,1,"1","13","13.1"
"1114",323251.930519968,332053.422987025,2,"1","13","13.1"
"1115",323261.328010259,331906.790850046,3,"1","13","13.1"
"1116",323259.713061628,331853.522591759,4,"1","13","13.1"
"1117",323243.559866232,331824.466818587,5,"1","13","13.1"
"1118",323316.696724103,331701.167328996,6,"1","13","13.1"
"1119",323344.160296014,331615.615040757,7,"1","13","13.1"
"1120",323347.854110566,331552.149499805,8,"1","13","13.1"
"1121",323352.239802118,331476.794539499,9,"1","13","13.1"
"1122",323321.548599236,331312.145900428,10,"1","13","13.1"
"1123",323301.64228748,331262.436848191,11,"1","13","13.1"
"1124",323207.437671342,330967.052694046,12,"1","13","13.1"
"1125",323116.480591078,330713.866533987,13,"1","13","13.1"
"1126",322963.636417227,330364.872917722,14,"1","13","13.1"
"1127",322924.875170993,330276.368658407,15,"1","13","13.1"
"1128",322892.101940423,330201.536279005,16,"1","13","13.1"
"1129",322788.783981523,330017.08468431,17,"1","13","13.1"
"1130",322648.463307638,329766.573560045,18,"1","13","13.1"
"1131",322538.912321279,329561.324246484,19,"1","13","13.1"
"1132",322492.535293586,329474.434678286,20,"1","13","13.1"
"1133",322443.600728575,329307.738714773,21,"1","13","13.1"
"1134",322421.069876928,329230.986259981,22,"1","13","13.1"
"1135",322415.475736737,329210.031763793,23,"1","13","13.1"
"1136",322405.505827046,329172.684941889,24,"1","13","13.1"
"1137",322358.896466475,328998.087718199,25,"1","13","13.1"
"1138",322332.911320569,328761.132182742,26,"1","13","13.1"
"1139",322333.260160721,328757.210224506,27,"1","13","13.1"
"1140",322358.904800246,328468.996166031,28,"1","13","13.1"
"1141",322394.644886843,328111.940914809,29,"1","13","13.1"
"1142",322402.802612729,328077.057340089,30,"1","13","13.1"
"1143",322492.265075386,327694.507235398,31,"1","13","13.1"
"1144",322609.218741319,327438.078099323,32,"1","13","13.1"
"1145",322787.895718446,327204.371703912,33,"1","13","13.1"
"1146",322901.482100855,327058.180597175,34,"1","13","13.1"
"1147",322979.567014094,326957.681504417,35,"1","13","13.1"
"1148",323252.04082987,326626.869842668,36,"1","13","13.1"
"1149",323389.756815065,326459.668314902,37,"1","13","13.1"
"1150",323740.611143251,326135.077549047,38,"1","13","13.1"
"1151",323851.770828992,326045.789429887,39,"1","13","13.1"
"1152",323906.292099837,326001.995786092,40,"1","13","13.1"
"1153",323936.929526863,325980.260205135,41,"1","13","13.1"
"1154",324060.043480089,325892.917609925,42,"1","13","13.1"
"1155",324087.459449365,325870.176388231,43,"1","13","13.1"
"1156",324232.221647757,325750.097861303,44,"1","13","13.1"
"1157",324538.585750252,325495.487305367,45,"1","13","13.1"
"1158",324538.585750252,325495.487305367,1,"1","14","14.1"
"1159",324579.826890073,325461.21281993,2,"1","14","14.1"
"1160",324626.12028472,325435.983182546,3,"1","14","14.1"
"1161",324758.501400355,325363.836713187,4,"1","14","14.1"
"1162",325063.873570457,325152.854077672,5,"1","14","14.1"
"1163",325387.208802956,324900.756295709,6,"1","14","14.1"
"1164",325660.093076729,324793.64391131,7,"1","14","14.1"
"1165",325955.717958569,324670.301956345,8,"1","14","14.1"
"1166",326144.139528126,324520.990620748,9,"1","14","14.1"
"1167",326179.143865513,324498.734222506,10,"1","14","14.1"
"1168",326394.28427144,324361.942495828,11,"1","14","14.1"
"1169",326660.672463713,324193.156864791,12,"1","14","14.1"
"1170",326904.320049537,324040.600478436,13,"1","14","14.1"
"1171",327089.599875846,323920.390899848,14,"1","14","14.1"
"1172",327154.464846822,323878.306106351,15,"1","14","14.1"
"1173",327301.950315141,323767.251201312,16,"1","14","14.1"
"1174",327324.767538642,323750.070151179,17,"1","14","14.1"
"1175",327477.453296793,323665.677642639,18,"1","14","14.1"
"1176",327646.381256482,323629.974526661,19,"1","14","14.1"
"1177",327808.812754508,323535.844409741,20,"1","14","14.1"
"1178",328010.228290234,323396.271039697,21,"1","14","14.1"
"1179",328279.864403172,323266.437159504,22,"1","14","14.1"
"1180",328539.339550289,323143.357033288,23,"1","14","14.1"
"1181",328539.339550289,323143.357033288,1,"1","15","15.1"
"1182",328601.478636814,323113.881676213,2,"1","15","15.1"
"1183",328821.501025082,322973.603871413,3,"1","15","15.1"
"1184",328940.395564478,322897.801534788,4,"1","15","15.1"
"1185",329164.55229376,322725.768989403,5,"1","15","15.1"
"1186",329265.261676303,322553.734496169,6,"1","15","15.1"
"1187",329330.235703005,322417.405219191,7,"1","15","15.1"
"1188",329372.111004592,322310.715221688,8,"1","15","15.1"
"1189",329395.210516489,322251.862003099,9,"1","15","15.1"
"1190",329440.693301443,322099.302814237,10,"1","15","15.1"
"1191",329440.695605038,321953.234423311,11,"1","15","15.1"
"1192",329424.47855091,321736.119617588,12,"1","15","15.1"
"1193",329395.243393128,321593.296685904,13,"1","15","15.1"
"1194",329268.552875853,321294.666063265,14,"1","15","15.1"
"1195",329034.657958729,320976.558225616,15,"1","15","15.1"
"1196",328810.509143608,320687.664155317,16,"1","15","15.1"
"1197",328401.190856363,320320.864090803,17,"1","15","15.1"
"1198",328369.280935496,320297.345167496,18,"1","15","15.1"
"1199",328120.282114455,320113.82383214,19,"1","15","15.1"
"1200",327762.939439933,319883.354893513,20,"1","15","15.1"
"1201",327415.342012302,319695.083732392,21,"1","15","15.1"
"1202",327370.641066937,319670.505234519,22,"1","15","15.1"
"1203",326960.415030678,319444.947701248,23,"1","15","15.1"
"1204",326926.47559898,319426.28654514,24,"1","15","15.1"
"1205",326801.361063058,319357.493742293,25,"1","15","15.1"
"1206",326531.728828425,319240.635047478,26,"1","15","15.1"
"1207",326307.576890424,319149.744435302,27,"1","15","15.1"
"1208",326016.859045595,319063.922124222,28,"1","15","15.1"
"1209",325969.714165255,319052.325642099,29,"1","15","15.1"
"1210",325946.10978102,319046.519577477,30,"1","15","15.1"
"1211",325594.542174031,318960.044388733,31,"1","15","15.1"
"1212",325250.191538057,318882.136224851,32,"1","15","15.1"
"1213",325114.590214317,318811.161928059,33,"1","15","15.1"
"1214",325045.531352792,318775.015992564,34,"1","15","15.1"
"1215",325020.885412763,318734.71801046,35,"1","15","15.1"
"1216",324938.330053468,318599.732629738,36,"1","15","15.1"
"1217",324902.599135697,318353.038828605,37,"1","15","15.1"
"1218",324844.129057451,318051.163690268,38,"1","15","15.1"
"1219",324794.760640899,317717.340267322,39,"1","15","15.1"
"1220",324788.267202388,317486.876853962,40,"1","15","15.1"
"1221",324808.824848915,317346.041112092,41,"1","15","15.1"
"1222",324811.010001452,317331.071382026,42,"1","15","15.1"
"1223",324856.493082049,317159.03601089,43,"1","15","15.1"
"1224",324924.717738457,316909.097918617,44,"1","15","15.1"
"1225",324981.214197988,316791.069587872,45,"1","15","15.1"
"1226",325031.924983569,316685.128130437,46,"1","15","15.1"
"1227",325196.146604235,316428.516838163,47,"1","15","15.1"
"1228",325386.377954791,316131.262512872,48,"1","15","15.1"
"1229",325550.976576503,315883.381767399,49,"1","15","15.1"
"1230",325610.53695258,315793.686024162,50,"1","15","15.1"
"1231",325759.976509254,315540.503281849,51,"1","15","15.1"
"1232",325891.526545379,315357.349420327,52,"1","15","15.1"
"1233",325938.71392467,315319.631569453,53,"1","15","15.1"
"1234",325958.726234298,315303.635015415,54,"1","15","15.1"
"1235",326037.715433908,315240.4972594,55,"1","15","15.1"
"1236",326206.644523264,315133.383218139,56,"1","15","15.1"
"1237",326375.573765932,315016.531088086,57,"1","15","15.1"
"1238",326567.243362486,314899.679640998,58,"1","15","15.1"
"1239",326836.879382482,314776.337250511,59,"1","15","15.1"
"1240",327155.243803658,314685.455160928,60,"1","15","15.1"
"1241",327897.596202918,314498.583202014,61,"1","15","15.1"
"1242",328035.93064366,314470.591181745,62,"1","15","15.1"
"1243",328074.70351991,314462.745254638,63,"1","15","15.1"
"1244",328154.236663908,314446.651847567,64,"1","15","15.1"
"1245",328501.837959799,314410.951854054,65,"1","15","15.1"
"1246",328635.030116962,314440.167562465,66,"1","15","15.1"
"1247",328669.029175683,314439.743369561,67,"1","15","15.1"
"1248",328894.918343111,314436.925727096,68,"1","15","15.1"
"1249",329110.712616229,314364.123092567,69,"1","15","15.1"
"1250",329145.062258823,314352.534410426,70,"1","15","15.1"
"1251",329372.468066589,314125.320582491,71,"1","15","15.1"
"1252",329443.939678867,313976.007710141,72,"1","15","15.1"
"1253",329477.368509902,313921.135611842,73,"1","15","15.1"
"1254",329652.861397965,313633.070540888,74,"1","15","15.1"
"1255",329671.34778412,313602.725805255,75,"1","15","15.1"
"1256",329751.931315175,313453.399058833,76,"1","15","15.1"
"1257",329825.809629985,313316.498171335,77,"1","15","15.1"
"1258",329916.411869291,313148.60679105,78,"1","15","15.1"
"1259",330000.879250428,312914.898544016,79,"1","15","15.1"
"1260",330075.768685681,312695.769735739,80,"1","15","15.1"
"1261",330091.844525614,312648.731187865,81,"1","15","15.1"
"1262",330329.001760223,312070.953794079,82,"1","15","15.1"
"1263",330394.726961755,311862.117062681,83,"1","15","15.1"
"1264",330394.726961755,311862.117062681,1,"1","16","16.1"
"1265",330398.400401542,311850.444777751,2,"1","16","16.1"
"1266",330425.891236592,311772.413697095,3,"1","16","16.1"
"1267",330453.975211154,311680.628043189,4,"1","16","16.1"
"1268",330487.644886154,311586.937886001,5,"1","16","16.1"
"1269",330530.330883259,311540.440199332,6,"1","16","16.1"
"1270",330560.158796187,311507.948861025,7,"1","16","16.1"
"1271",330716.552039182,311320.657303443,8,"1","16","16.1"
"1272",330827.849559492,311193.91557956,9,"1","16","16.1"
"1273",330925.36345559,311110.600138857,10,"1","16","16.1"
"1274",330957.323986331,311087.418610275,11,"1","16","16.1"
"1275",330987.070889566,311065.843057474,12,"1","16","16.1"
"1276",331055.636632568,311015.613522142,13,"1","16","16.1"
"1277",331116.878179909,310976.471766123,14,"1","16","16.1"
"1278",331177.052845685,310938.012230012,15,"1","16","16.1"
"1279",331265.999770951,310879.25163383,16,"1","16","16.1"
"1280",331321.86140238,310835.466802569,17,"1","16","16.1"
"1281",331357.80563664,310803.894444613,18,"1","16","16.1"
"1282",331387.424056305,310785.821668264,19,"1","16","16.1"
"1283",331549.344165378,310731.471821707,20,"1","16","16.1"
"1284",331562.199847682,310725.125234243,21,"1","16","16.1"
"1285",331609.7503909,310705.673598196,22,"1","16","16.1"
"1286",331672.689850061,310688.566842671,23,"1","16","16.1"
"1287",331728.784219797,310665.410140558,24,"1","16","16.1"
"1288",331776.10502735,310641.705033846,25,"1","16","16.1"
"1289",331867.042363363,310597.885876195,26,"1","16","16.1"
"1290",331966.705523818,310564.002151694,27,"1","16","16.1"
"1291",332058.427718117,310523.772490626,28,"1","16","16.1"
"1292",332150.567822071,310502.537244468,29,"1","16","16.1"
"1293",332247.850760078,310492.838496379,30,"1","16","16.1"
"1294",332333.050764096,310475.470344306,31,"1","16","16.1"
"1295",332424.227727007,310449.530159853,32,"1","16","16.1"
"1296",332512.135491746,310432.090664957,33,"1","16","16.1"
"1297",332626.960759217,310417.510598785,34,"1","16","16.1"
"1298",332727.351472687,310403.917316022,35,"1","16","16.1"
"1299",332809.867484351,310367.631640384,36,"1","16","16.1"
"1300",332930.514716278,310334.129946912,37,"1","16","16.1"
"1301",333043.661105627,310310.176189672,38,"1","16","16.1"
"1302",333123.718771389,310291.246603141,39,"1","16","16.1"
"1303",333209.586960557,310276.165731431,40,"1","16","16.1"
"1304",333231.786587258,310273.561325112,41,"1","16","16.1"
"1305",333295.072717872,310266.136273792,42,"1","16","16.1"
"1306",333391.399098443,310268.408760826,43,"1","16","16.1"
"1307",333465.767697284,310274.444775894,44,"1","16","16.1"
"1308",333530.442219042,310279.958448696,45,"1","16","16.1"
"1309",333601.462864002,310286.420768374,46,"1","16","16.1"
"1310",333680.148054689,310299.578776847,47,"1","16","16.1"
"1311",333781.926023609,310309.000656091,48,"1","16","16.1"
"1312",333827.644017973,310310.027827326,49,"1","16","16.1"
"1313",333870.34036746,310310.08912811,50,"1","16","16.1"
"1314",334009.380448331,310328.399250991,51,"1","16","16.1"
"1315",334097.831111527,310341.459625173,52,"1","16","16.1"
"1316",334193.264142512,310357.479184744,53,"1","16","16.1"
"1317",334264.766415477,310373.014967266,54,"1","16","16.1"
"1318",334362.814476939,310398.950306609,55,"1","16","16.1"
"1319",334443.857060574,310430.17703175,56,"1","16","16.1"
"1320",334528.980239956,310468.531287909,57,"1","16","16.1"
"1321",334556.072543156,310486.69101064,58,"1","16","16.1"
"1322",334598.85329051,310529.825146485,59,"1","16","16.1"
"1323",334663.613823362,310600.173147698,60,"1","16","16.1"
"1324",334697.989721805,310639.491123957,61,"1","16","16.1"
"1325",334697.989721805,310639.491123957,1,"1","17","17.1"
"1326",334720.043857765,310664.716301462,2,"1","17","17.1"
"1327",334779.287588053,310729.317520665,3,"1","17","17.1"
"1328",334818.079989025,310765.165058082,4,"1","17","17.1"
"1329",334852.551185557,310797.019503269,5,"1","17","17.1"
"1330",334932.225949083,310895.84859578,6,"1","17","17.1"
"1331",335038.793371946,311022.696429296,7,"1","17","17.1"
"1332",335131.278190218,311114.739864419,8,"1","17","17.1"
"1333",335237.669026391,311215.517973943,9,"1","17","17.1"
"1334",335417.324111085,311383.999696555,10,"1","17","17.1"
"1335",335501.877065731,311450.521878289,11,"1","17","17.1"
"1336",335643.030012604,311573.138303997,12,"1","17","17.1"
"1337",335829.949968256,311730.496065665,13,"1","17","17.1"
"1338",335968.431122662,311846.013667764,14,"1","17","17.1"
"1339",336075.312847578,311926.589691538,15,"1","17","17.1"
"1340",336263.949984217,312124.116326654,16,"1","17","17.1"
"1341",336317.832222323,312173.191932522,17,"1","17","17.1"
"1342",336375.143570834,312222.337674165,18,"1","17","17.1"
"1343",336540.56583617,312352.503744721,19,"1","17","17.1"
"1344",336591.366708413,312384.379961724,20,"1","17","17.1"
"1345",336656.01940446,312409.681108844,21,"1","17","17.1"
"1346",336707.166717661,312424.426442782,22,"1","17","17.1"
"1347",336785.809553177,312436.299840866,23,"1","17","17.1"
"1348",336847.450041441,312440.974444534,24,"1","17","17.1"
"1349",336960.65409372,312439.837648491,25,"1","17","17.1"
"1350",337030.251805362,312432.781361727,26,"1","17","17.1"
"1351",337101.562445769,312425.551038772,27,"1","17","17.1"
"1352",337267.507701237,312360.358166399,28,"1","17","17.1"
"1353",337443.677776709,312270.10458369,29,"1","17","17.1"
"1354",337492.775749885,312244.951587884,30,"1","17","17.1"
"1355",337761.123677322,312034.444239165,31,"1","17","17.1"
"1356",337980.712123515,311860.653363404,32,"1","17","17.1"
"1357",338213.945247036,311690.565621523,33,"1","17","17.1"
"1358",338352.412340888,311581.70003875,34,"1","17","17.1"
"1359",338678.054661621,311358.983739864,35,"1","17","17.1"
"1360",338836.47925672,311299.340889429,36,"1","17","17.1"
"1361",339092.43626559,311222.967014659,37,"1","17","17.1"
"1362",339141.32154641,311208.380372534,38,"1","17","17.1"
"1363",339500.105235753,311135.651064075,39,"1","17","17.1"
"1364",339804.59978237,311061.82338755,40,"1","17","17.1"
"1365",340014.917744553,310980.375859303,41,"1","17","17.1"
"1366",340245.064762374,310907.901051571,42,"1","17","17.1"
"1367",340383.775785613,310833.575621638,43,"1","17","17.1"
"1368",340451.078576176,310795.183674666,44,"1","17","17.1"
"1369",340638.309761592,310688.380240409,45,"1","17","17.1"
"1370",340871.570375848,310553.160238608,46,"1","17","17.1"
"1371",340906.744876195,310530.724235131,47,"1","17","17.1"
"1372",340961.495173019,310495.802272376,48,"1","17","17.1"
"1373",341125.421729116,310391.242060439,49,"1","17","17.1"
"1374",341355.630642493,310280.059039,50,"1","17","17.1"
"1375",341441.418373706,310241.250805728,51,"1","17","17.1"
"1376",341523.45992576,310196.5755381,52,"1","17","17.1"
"1377",341744.382618331,310162.43003376,53,"1","17","17.1"
"1378",341764.747720617,310160.852051679,54,"1","17","17.1"
"1379",341822.018194199,310156.414017737,55,"1","17","17.1"
"1380",341883.727612716,310151.634120726,56,"1","17","17.1"
"1381",342021.074136697,310140.99528953,57,"1","17","17.1"
"1382",342226.886510284,310152.06720717,58,"1","17","17.1"
"1383",342308.608171317,310156.463433874,59,"1","17","17.1"
"1384",342919.042315941,310150.19149009,60,"1","17","17.1"
"1385",343006.863263941,310160.861588548,61,"1","17","17.1"
"1386",343083.712607831,310176.356716816,62,"1","17","17.1"
"1387",343251.874494889,310229.529838319,63,"1","17","17.1"
"1388",343475.497097896,310300.239571152,64,"1","17","17.1"
"1389",343477.864216244,310300.988341433,65,"1","17","17.1"
"1390",343621.245283407,310391.955618102,66,"1","17","17.1"
"1391",343663.277557502,310418.622515248,67,"1","17","17.1"
"1392",343686.640591584,310433.444991627,68,"1","17","17.1"
"1393",343829.757766361,310536.391011804,69,"1","17","17.1"
"1394",344018.293511746,310693.802930245,70,"1","17","17.1"
"1395",344109.528963928,310783.017341026,71,"1","17","17.1"
"1396",344199.071151001,310886.288800847,72,"1","17","17.1"
"1397",344286.804267484,311009.252198708,73,"1","17","17.1"
"1398",344393.353099595,311177.690086397,74,"1","17","17.1"
"1399",344474.794327327,311332.936579614,75,"1","17","17.1"
"1400",344530.288721339,311446.793415593,76,"1","17","17.1"
"1401",344553.416643222,311488.126962863,77,"1","17","17.1"
"1402",344576.745187371,311519.600513713,78,"1","17","17.1"
"1403",344608.556565181,311549.837176283,79,"1","17","17.1"
"1404",344705.685593429,311626.488811382,80,"1","17","17.1"
"1405",344926.488112283,311791.601098064,81,"1","17","17.1"
"1406",345051.571710498,311880.091434535,82,"1","17","17.1"
"1407",345140.730065405,311932.62540246,83,"1","17","17.1"
"1408",345162.385107524,311944.600581364,84,"1","17","17.1"
"1409",345254.919799366,311974.610033773,85,"1","17","17.1"
"1410",345345.937199284,312000.99542588,86,"1","17","17.1"
"1411",345434.898584153,311997.463742802,87,"1","17","17.1"
"1412",345453.016302442,311988.425778504,88,"1","17","17.1"
"1413",345544.451095913,311942.81319877,89,"1","17","17.1"
"1414",345562.614942356,311923.200076755,90,"1","17","17.1"
"1415",345562.614942356,311923.200076755,1,"1","18","18.1"
"1416",345573.531243581,311911.413167695,2,"1","18","18.1"
"1417",345693.549975624,311778.780489498,3,"1","18","18.1"
"1418",345842.973114541,311598.760367125,4,"1","18","18.1"
"1419",345947.106869791,311460.474617816,5,"1","18","18.1"
"1420",346121.48010564,311277.404219542,6,"1","18","18.1"
"1421",346297.739111461,311089.039915207,7,"1","18","18.1"
"1422",346557.180930229,310831.274578268,8,"1","18","18.1"
"1423",346589.73318716,310801.764524724,9,"1","18","18.1"
"1424",346622.378670357,310772.170048703,10,"1","18","18.1"
"1425",346765.370953537,310734.189037105,11,"1","18","18.1"
"1426",346963.884528454,310676.004202045,12,"1","18","18.1"
"1427",347180.88783259,310582.651382314,13,"1","18","18.1"
"1428",347336.823774361,310520.051705976,14,"1","18","18.1"
"1429",347448.387785506,310466.05115991,15,"1","18","18.1"
"1430",347458.666073009,310461.076177359,16,"1","18","18.1"
